time,hip_flexion_r_moment,hip_flexion_l_moment,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,torque_l_mea,torque_r_mea,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,mode_n,mode_l,mode_r,gp_l,gp_r,gp_r_to,gp_l_to,rFP_vy,lFP_vy
28.81,NaN,NaN,-1.091064453125,-0.012451171875,-0.196044921875,-4.82177734375,39.73388671875,3.7841796875,-1.0703125,0.066162109375,0.302001953125,-7.2021484375,-3.143310546875,22.796630859375,0.007861991955,-0.02879071133,0.1146250033,0.038325001,-0.1350999963,2.734200138,-10.75060003,-1.587600005,0.7958661654,-0.1236265252,0.07516964519,-0.5741273682,0,0,0,0,0,0.975,0.482,NaN,NaN,NaN,NaN
28.815,NaN,NaN,-1.09912109375,0.046875,-0.284912109375,-12.908935546875,37.7197265625,2.0751953125,-1.103271484375,0.082275390625,0.248291015625,-9.94873046875,-1.77001953125,23.98681640625,-0.0213780965,-0.02938242921,0.09537499666,-0.007525000125,-0.146825006,2.636199939,-11.20140007,-1.440599999,0.8072149997,-0.1251555055,0.07747075701,-0.5722097675,0,0,0,0,0,0.975,0.484,NaN,NaN,NaN,NaN
28.82,NaN,NaN,-1.1884765625,-0.015625,-0.208251953125,-14.190673828125,36.712646484375,2.86865234375,-1.133544921875,0.075439453125,0.206298828125,-13.214111328125,0.6103515625,25.238037109375,0.07839022319,-0.02207458413,0.09537499666,-0.007525000125,-0.146825006,2.636199939,-11.20140007,-1.440599999,0.8178142794,-0.1233933617,0.08207298064,-0.5729768197,0,0,0,0,0,0.975,0.484,NaN,NaN,NaN,NaN
28.825,NaN,NaN,-1.20117187499999,-0.0520019531249742,-0.16650390625003,-12.1154785156265,32.8674316406277,4.272460937499,-1.128662109375,0.0329589843750302,0.213134765624995,-19.3786621093706,2.4414062499987,25.9704589843745,-0.02774328008,-0.008336685682,0.07297500134,-0.03954999983,-0.1415750027,2.489200079,-11.6522001,-1.381800026,0.827345794,-0.1196186876,0.08629168564,-0.5737438123,0,0,0,0,0,0.976,0.486,NaN,NaN,NaN,NaN
28.83,NaN,NaN,-1.2353515625,-0.043212890625,-0.20068359375,-14.95361328125,29.35791015625,4.94384765625,-1.086181640625,-0.03662109375,0.1552734375,-18.06640625,6.8359375,27.9541015625,0.08432453752,0.003715179219,0.07297500134,-0.03954999983,-0.1415750027,2.489200079,-11.6522001,-1.381800026,0.8348158351,-0.1141567677,0.08935983473,-0.5729768197,0,0,0,0,0,0.976,0.486,NaN,NaN,NaN,NaN
28.835,NaN,NaN,-1.29150390625,-0.070068359375,-0.17724609375,-15.380859375,26.7333984375,5.18798828125,-1.11865234375,-0.0908203125,0.137939453125,-18.951416015625,11.1083984375,29.052734375,0.02691338402,-0.01166523473,0.0453249985,-0.05547500134,-0.1319499993,2.165800008,-11.67179985,-1.519000012,0.8400813685,-0.1062320031,0.09357853973,-0.5714427154,0,0,0,0,0,0.974,0.484,NaN,NaN,NaN,NaN
28.84,NaN,NaN,-1.30957031249996,-0.0832519531249707,-0.161376953124992,-11.4135742187521,15.1062011718735,6.92749023437394,-1.3017578124999,-0.115234375000063,0.279296874999984,-23.8342285156253,19.6533203124969,27.679443359375,0.00983627558201213,0.00163664837499055,0.0453249985,-0.05547500134,-0.1319499993,2.165800008,-11.67179985,-1.519000012,0.842520136699998,-0.0958195407600074,0.0966466888199978,-0.5710592191,0,0,0,0,0,0.971000000000002,0.483000000000001,NaN,NaN,NaN,NaN
28.845,NaN,NaN,-1.25610351562504,-0.0419921875000317,-0.150390624999982,-14.3432617187479,13.0310058593708,5.43212890625173,-1.15771484375017,-0.204589843749956,0.256103515625203,-24.2919921875044,15.2893066406268,27.6489257812462,0.17337866099995,-0.00284820269799581,0.01977499992,-0.0684250015,-0.1382500017,2.155999988,-12.37740011,-1.097600034,0.842533180399998,-0.0831773849099894,0.100865393800002,-0.570292166899999,0,0,0,0,0,0.971000000000001,0.483,NaN,NaN,NaN,NaN
28.85,NaN,NaN,-1.3076171875,-0.086669921875,-0.124755859375,-11.444091796875,7.049560546875,7.87353515625,-1.395263671875,-0.14306640625,0.5419921875,-30.45654296875,17.852783203125,22.27783203125,0.1027429906,0.003043321714,0.01977499992,-0.0684250015,-0.1382500017,2.155999988,-12.37740011,-1.097600034,0.8395888412,-0.06823631087,0.1031665056,-0.5687581222,0,0,0,0,0,0.972,0.483,NaN,NaN,NaN,NaN
28.855,NaN,NaN,-1.32690429687499,-0.097900390624992,-0.126220703124999,-9.6130371093763,1.37329101562903,8.69750976562441,-1.29248046875007,-0.224121093749942,0.486816406250039,-35.4003906249965,10.7116699218801,17.4865722656284,-0.0721052879198758,0.00990433232699513,-0.0166249997899741,-0.0790999996699924,-0.153300003999989,1.97960006900013,-12.8183996899997,-0.636999976600327,0.833401483800004,-0.0504631102000126,0.105851136099998,-0.566456965600002,0,0,0,0,0,0.972,0.483,NaN,NaN,NaN,NaN
