hip_sagittal_l_raw,hip_sagittal_r_raw,d_hip_sagittal_l_raw,d_hip_sagittal_r_raw,torque_l_mea,torque_r_mea,pelvis_euler_x,pelvis_euler_y,pelvis_euler_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,batt,cpu,mem,button_l,button_r,time,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,stance_l,stance_r,mode_n,mode_l,mode_r,gp_l,gp_r,l_est_trq,r_est_trq,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,sync,imu_time,trq_r,trq_l,exo_time
-0.05752779171,-0.4314584434,1.930467367,-2.306623936,0,-0,1.648325043,-0.117949996,-0.551775012,-0.222774992,-0.111650002,0.243075006,-0.117600001,-7.986999977,-0.3527999848,23.28296852,0,1.09375,0,0,39.501,1.993294475,-2.701266853,-0.05676075449,-0.4080638085,0.6165702419,-1.133978051,1,0,0,0,0,0,0,0.0698,-0.1402,-5.86372930164889,0.315703904662861,-3.88035748887266,-0.374443444453633,2.15967916482066,-0.0888612301128706,-4.81244164138009,-0.588243582689178,-4.80358748556823,-0.0924203402145907,-2.26041834750815,0.0734159013115165,0,39.411381495,0.159357445000009,-0.0341754049999984,39.501
-0.04909038171,-0.4433475137,1.872445703,-2.330309868,0,-0,1.648325043,-0.117949996,-0.551775012,-0.222774992,-0.111650002,0.243075006,-0.117600001,-7.986999977,-0.3527999848,23.28296852,0,1.09375,0,0,39.506,2.001260758,-2.659017478,-0.0483233445,-0.4199528787,0.5826407923,-1.090800001,1,0,0,0,0,0,0,0.0698,-0.1402,-6.33300473387392,0.368147627854509,-4.11683370617257,-0.362637001575924,2.11174123170823,-0.0628250365907008,-3.88277613768288,-0.421604631122326,-4.49402808968821,-0.164097245071021,-2.10341479366287,0.0646887665932869,0,39.41636225,0.14663607,-0.036376,39.506
-0.04065297171,-0.452935487,1.827579379,-2.222289801,0,-0,1.650949936,-0.1154999983,-0.5533500147,-0.1959999967,-0.1265250003,0.3027499866,-0.5586000003,-7.575400019,-0.6566000164,23.28296852,0,1.09375,0,0,39.511,2.002749117,-2.617596107,-0.0398859345,-0.4295408521,0.5826407923,-1.090800001,1,0,0,0,0,0,0,0.0698,-0.1402,-7.34869773375308,0.108806129770992,-3.14514690017963,-0.290530045327979,2.1185450049148,-0.0463645182571117,-4.38938130693225,-0.163891194102209,-4.28300601973106,-0.206804318169127,-2.04173910722231,0.0438436685807551,0,39.42138577,0.143417059999998,-0.0530871100000119,39.511
-0.03374963626,-0.4632904828,1.697715521,-2.180321217,0,-0,1.650949936,-0.1154999983,-0.5533500147,-0.1959999967,-0.1265250003,0.3027499866,-0.5586000003,-7.575400019,-0.6566000164,23.28296852,0,1.09375,0,0,39.516,1.997001437,-2.576535348,-0.03298259905,-0.4398958478,0.5826407923,-1.090800001,1,0,0,0,0,0,0,-0.00513,-0.12216,-8.36439073363079,-0.150535368312156,-2.17346009418806,-0.218423089080137,2.12534877812135,-0.0299039999235459,-4.89598647618089,0.093822242917542,-4.0719839497742,-0.249511391267172,-1.98006342078182,0.0229985705682529,0,39.42640929,0.14019805,-0.06979822,39.516
-0.02301111631,-0.4721114039,1.813744187,-2.078513622,0,-0,1.65375,-0.11375,-0.555274992,-0.179024992,-0.1382500017,0.315700016,-0.06860000212,-7.604800224,-0.7545999959,23.28296852,0,1.09453125,0,0,39.521,1.986390228,-2.534747384,-0.0222440791,-0.448716769,0.5826407923,-1.090800001,1,0,0,0,0,0,0,-0.00513,-0.12216,-8.3711053922881,-0.538800783662452,-2.20489933570964,-0.226525597052486,2.16484955628205,-0.0241630362403886,-4.51538351727885,-0.0355262139993911,-4.1130699511462,-0.240878771347452,-1.90158026222131,0.0308953045847258,0,39.431316945,0.13118081,-0.032334585,39.521
-0.01495722588,-0.4805488288,1.772618294,-1.985466361,0,-0,1.656900005,-0.1121749973,-0.5570249987,-0.159775002,-0.1541750073,0.3134249973,-0.1568000074,-7.408799827,-0.9898000345,23.28296852,0,1.09453125,0,0,39.529,1.972244901,-2.491157428,-0.01419018867,-0.4571541939,0.43501703,-1.028618349,1,0,0,0,0,0,0,-0.00694,-0.13382,-8.20567183078184,-0.813997608763181,-2.21299412035982,-0.242499250786125,2.19266281018964,-0.025752641350675,-4.06665320177307,-0.136775628845597,-4.20775562339733,-0.240905768053932,-1.76447406685322,0.0441816427832237,0,39.438698706,0.124494772,0.005490642,39.529
-0.001150555792,-0.4928213954,1.771405339,-1.819558859,0,-0,1.656900005,-0.1121749973,-0.5570249987,-0.159775002,-0.1541750073,0.3134249973,-0.1568000074,-7.408799827,-0.9898000345,23.28296852,0,1.09453125,0,0,39.531,1.955837234,-2.44388055,-0.000383518578,-0.4694267605,0.43501703,-1.028618349,1,0,0,0,0,0,0,-0.00694,-0.13382,-8.09090635067307,-0.738618548596981,-2.19743114911226,-0.247746681293639,2.18487112735425,-0.0306396872129592,-4.02123496403737,-0.118042934131824,-4.24348873731666,-0.246678845804719,-1.72539204231492,0.0477747122378984,0,39.44034811,0.126048906666663,0.00573170333333276,39.531
0.001534074428,-0.4958895445,1.72284174,-1.788142681,0,-0,1.656900005,-0.1121749973,-0.5570249987,-0.159775002,-0.1541750073,0.3134249973,-0.1568000074,-7.408799827,-0.9898000345,23.28296852,0,1.09453125,0,0,39.536,1.937614331,-2.39283428,0.002301111643,-0.4724949095,0.3197414781,-1.000256038,1,0,0,0,0,0,0,-0.00755,-0.09482,-7.80399265040032,-0.550170898180947,-2.15852372099325,-0.260865257562462,2.16539192026574,-0.0428573018687044,-3.90768936969777,-0.0712111973472567,-4.33282152211524,-0.261111540181727,-1.62768698096891,0.0567573858746109,0,39.44447162,0.129934243333331,0.00633435666666638,39.536
0.01265611406,-0.5016423464,1.767710567,-1.619343996,0,-0,1.659699936,-0.1107749987,-0.5591250134,-0.149100008,-0.163799994,0.3050250053,-0.06860000212,-7.536199939,-1.009400001,23.28296852,0,1.09453125,0,0,39.541,1.91889675,-2.336916829,0.01342315128,-0.4782477114,0.3197414781,-1.000256038,1,0,0,0,0,0,0,-0.00755,-0.09482,-7.51707895012798,-0.361723247765181,-2.1196162928743,-0.273983833831266,2.14591271317725,-0.0550749165244323,-3.79414377535834,-0.0243794605627562,-4.42215430691369,-0.275544234558714,-1.52998191962304,0.0657400595113106,0,39.44859513,0.133819579999994,0.00693700999999914,39.541
0.01917592995,-0.5070115924,1.743557692,-1.46262145,0,-0,1.659699936,-0.1107749987,-0.5591250134,-0.149100008,-0.163799994,0.3050250053,-0.06860000212,-7.536199939,-1.009400001,23.28296852,0,1.09453125,0,0,39.546,1.900263381,-2.274967607,0.01994296716,-0.4836169574,0.2310317702,-0.9152759671,1,0,0,0,0,0,0,-0.00544,-0.04566,-8.31490054110037,-0.365983825593797,-2.39921844239487,-0.253457721610983,2.04222471972177,-0.0453338907053664,-3.55593202552703,0.197776766916443,-4.49176736739606,-0.29693036269845,-1.39774789658359,0.0829374582709557,0,39.45348041,0.114320960000014,0.00724308499999978,39.546
0.02722982131,-0.5146819949,1.705264568,-1.486516595,0,-0,1.6625,-0.109375,-0.5612249947,-0.1373749983,-0.1777999973,0.2813999987,-0.0881999962,-7.771399832,-1.195600013,23.28296852,0,1.09453125,0,0,39.551,1.881688567,-2.208517335,0.02799685852,-0.49128736,0.2310317702,-0.9152759671,1,0,0,0,0,0,0,-0.00544,-0.04566,-9.11272213207429,-0.370244403422687,-2.6788205919159,-0.232931609390652,1.93853672626617,-0.0355928648862694,-3.31772027569554,0.419932994395892,-4.5613804278784,-0.318316490838197,-1.2655138735441,0.100134857030613,0,39.45836569,0.09482234,0.00754916,39.551
0.03681778535,-0.5181336403,1.768234015,-1.280813932,0,-0,1.6625,-0.109375,-0.5612249947,-0.1373749983,-0.1777999973,0.2813999987,-0.0881999962,-7.771399832,-1.195600013,23.28296852,0,1.09453125,0,0,39.556,1.864266601,-2.136986738,0.03758482257,-0.4947390053,0.1669587518,-0.7706970348,1,0,0,0,0,0,0,-0.02235,0.01084,-8.06937674720173,-0.187838572292715,-2.89985195554068,-0.289856813698783,2.00311226279104,-0.0508508452372266,-3.34389747119001,0.397609116638877,-4.64503400140154,-0.369162214775084,-1.15234656621385,0.114018946495006,0,39.463491555,0.0702394150000175,0.00649458000000075,39.556
0.04602223262,-0.5227358341,1.706735611,-1.19277823,0,-0,1.664949989,-0.108325001,-0.5635000134,-0.126699996,-0.1744750047,0.2675749993,0.5978000067,-8.14379971,-1.048600008,23.28296852,0,1.09453125,0,0,39.561,1.847711329,-2.060627276,0.04678926984,-0.4993411992,0.1669587518,-0.7706970348,1,0,0,0,0,0,0,-0.02235,0.01084,-7.02603136232769,-0.00543274116248418,-3.12088331916578,-0.346782018006995,2.067687799316,-0.0661088255882055,-3.37007466668452,0.375285238881831,-4.7286875749248,-0.420007938712044,-1.03917925888344,0.127903035959418,0,39.46861742,0.04565649,0.00544,39.561
0.05330908671,-0.5269545913,1.727222204,-1.118644118,0,-0,1.664949989,-0.108325001,-0.5635000134,-0.126699996,-0.1744750047,0.2675749993,0.5978000067,-8.14379971,-1.048600008,23.28296852,0,1.09453125,0,0,39.566,1.832277816,-1.980276092,0.05407612392,-0.5035599563,0.09071413931,-0.5688349554,1,0,0,0,0,0,0,-0.02643,0.08779,-8.44617113301234,-0.840861065614305,-2.66211861635968,-0.28878292929723,2.01442827348299,-0.0504901017745814,-2.86901404907445,0.47622243837554,-5.18124922608557,-0.521426360242398,-0.908213417097861,0.0862485929947489,0,39.473619635,0.0174075149999799,0.013896505000006,39.566
0.06097945943,-0.5281051397,1.671443939,-0.8937493563,0,-0,1.667399979,-0.107275002,-0.565775032,-0.113925004,-0.1809500027,0.2590000033,0.8231999889,-8.065400136,-1.009400001,23.28296852,0,1.09453125,0,0,39.571,1.817365597,-1.894902618,0.06174649665,-0.5047105048,0.09071413931,-0.5688349554,1,0,0,0,0,0,0,-0.02643,0.08779,-9.86631090369496,-1.67628939006494,-2.20335391355424,-0.230783840587547,1.96116874765006,-0.0348713779609794,-2.36795343146509,0.577159637869106,-5.63381087724569,-0.622844781772607,-0.777247575312464,0.0445941500301388,0,39.47862185,-0.01084146,0.02235301,39.571
0.07056742162,-0.5292556882,1.729175448,-0.7182714343,0,-0,1.667399979,-0.107275002,-0.565775032,-0.113925004,-0.1809500027,0.2590000033,0.8231999889,-8.065400136,-1.009400001,23.28296852,203.3260895,1.09453125,0,0,39.576,1.803627409,-1.803545614,0.07133445883,-0.5058610532,0.02606394857,-0.2901403814,1,0,0,0,0,0,0,-0.04997,0.15583,-8.62348022876116,-1.51068141370312,-3.05633114078052,-0.265556938838286,2.01273865608301,-0.0491459394151267,-2.26755547682639,0.382382464261905,-5.50650304420289,-0.725845834965254,-0.668527465605656,-0.00135368090888358,0,39.48356104,-0.0493152,0.0243899,39.576
0.07900483161,-0.5281051397,1.719868064,-0.4753498435,0,-0,1.669675064,-0.1063999987,-0.568049984,-0.09257499933,-0.2001999927,0.2376499987,0.9603999749,-7.986999977,-1.019200021,23.28296852,0,1.09453125,0,0,39.581,1.791242186,-1.704573266,0.07977186883,-0.5047105048,0.02606394857,-0.2901403814,1,0,0,0,0,0,0,-0.04997,0.15583,-7.38064955382735,-1.34507343734131,-3.90930836800679,-0.300330037089024,2.06430856451595,-0.0634205008692739,-2.16715752218769,0.187605290654703,-5.37919521116009,-0.8288468881579,-0.559807355898849,-0.047301511847906,0,39.48850023,-0.08778894,0.02642679,39.581
0.08820927888,-0.5304062366,1.754320502,-0.4751602411,0,-0,1.669675064,-0.1063999987,-0.568049984,-0.09257499933,-0.2001999927,0.2376499987,0.9603999749,-7.986999977,-1.019200021,23.28296852,0,1.0953125,0,0,39.586,1.78073366,-1.599713659,0.0889763161,-0.5070116017,-0.06139751497,0.03253532532,1,0,0,0,0,0,0,-0.06575,0.2039,-8.10892642565512,-1.47971658517334,-3.80221368309407,-0.242936834399276,2.0032892130071,-0.0658447263608089,-1.44444634420918,-0.347877083351401,-5.54068851972852,-0.823287969586419,-0.367364470071597,-0.00922901800270351,0,39.49361474,-0.121811689999976,0.0381975099999916,39.586
0.09587965161,-0.5315567851,1.694751859,-0.4193336666,0,-0,1.671774979,-0.1058750033,-0.5704999733,-0.080849998,-0.214024992,0.2344999933,1.028999968,-7.99679985,-1.156400007,23.28296852,0,1.0953125,0,0,39.591,1.771391873,-1.491246562,0.09664668882,-0.5081621502,-0.06139751497,0.03253532532,1,0,0,0,0,0,0,-0.06575,0.2039,-8.83720329748393,-1.61435973300557,-3.6951189981812,-0.185543631709446,1.94226986149815,-0.0682689518523474,-0.721735166229633,-0.883359457358266,-5.70218182829717,-0.81772905101493,-0.174921584244072,0.0288434758425531,0,39.49872925,-0.15583444,0.04996823,39.591
0.1054676175,-0.5304062366,1.747342587,-0.2459354103,0,-0,1.671774979,-0.1058750033,-0.5704999733,-0.080849998,-0.214024992,0.2344999933,1.028999968,-7.99679985,-1.156400007,23.28296852,0,1.0953125,0,0,39.596,1.763581964,-1.379809315,0.1062346547,-0.5070116017,-0.1536024802,0.3562151425,1,0,0,0,0,0,0,-0.10232,0.24872,-7.73930020763132,-1.27838218160411,-3.93723497688451,-0.196090848697647,1.99963673377374,-0.0830400554628097,-0.101794275163833,-1.73008667079245,-5.38975209894891,-0.68808322217881,0.0726962287492815,0.106615808879622,0,39.50424153,-0.179869489999983,0.0578576649999944,39.596
0.1146720648,-0.5292556882,1.780464292,-0.1299790889,0,-0,1.674050064,-0.1053499997,-0.572774992,-0.0540749985,-0.232225008,0.2505999947,0.882000035,-7.967400229,-1.342599946,23.28296852,0,1.0953125,0,0,39.601,1.757803237,-1.266049061,0.115439102,-0.5058610532,-0.1536024802,0.3562151425,1,0,0,0,0,0,0,-0.10232,0.24872,-6.64139711777715,-0.942404630202172,-4.17935095558816,-0.206638065685863,2.0570036060494,-0.0978111590732929,0.518146615902848,-2.57681388422784,-5.07732236960021,-0.558437393342506,0.320314041742987,0.184388141916802,0,39.50975381,-0.20390454,0.0657471,39.601
0.1223424375,-0.5265710354,1.711800694,0.03254078329,0,-0,1.674050064,-0.1053499997,-0.572774992,-0.0540749985,-0.232225008,0.2505999947,0.882000035,-7.967400229,-1.342599946,23.28296852,0,1.0953125,0,0,39.606,1.753123838,-1.149919594,0.1231094747,-0.5031764004,-0.2832129765,0.6753758656,1,0,0,0,0,0,0,-0.16256,0.27268,-8.14878798187555,-0.968885314022227,-3.45432438050094,-0.108048451445268,1.98551066425323,-0.0898743871272968,-0.306753506381797,-3.2377884557159,-3.5882144268948,-0.620439291099806,0.464167635996897,0.117673441225612,0,39.514669925,-0.22631447,0.08403604,39.606
0.1315468848,-0.5235028863,1.743849993,0.1879860759,0,-0,1.676325016,-0.105175004,-0.5752249813,-0.009274999499,-0.2236499953,0.25375,0.8428000286,-7.898799944,-0.950600028,23.28296852,0,1.0953125,0,0,39.611,1.749476521,-1.031204888,0.132313922,-0.5001082513,-0.2832129765,0.6753758656,1,0,0,0,0,0,0,-0.16256,0.27268,-9.65617884597181,-0.995365997842244,-2.72929780541475,-0.00945883720481258,1.91401772245715,-0.0819376151813119,-1.13165362866527,-3.89876302720301,-2.09910648419151,-0.682441188857019,0.608021230250603,0.0509587405345167,0,39.51958604,-0.248724399999968,0.102324979999974,39.611
0.140751332,-0.5204347372,1.774456024,0.3023149371,0,-0,1.676325016,-0.105175004,-0.5752249813,-0.009274999499,-0.2236499953,0.25375,0.8428000286,-7.898799944,-0.950600028,23.28296852,0,1.0953125,0,0,39.616,1.747150872,-0.9102422658,0.1415183693,-0.4970401023,-0.4797646361,0.9571880276,1,0,0,0,0,0,0,-0.20663,0.31594,-9.90490353549587,-1.20806035805143,-2.29908333123566,-0.0209422114674969,1.91679862429597,-0.0761556461026787,-1.69797466389268,-3.67214080516321,-2.41110208373389,-0.567180800665865,0.713816646091777,0.0473591917637265,0,39.524355695,-0.260702564999992,0.132443674999979,39.616
0.148805216,-0.514298439,1.727749109,0.5466746092,0,-0,1.678599968,-0.1056999993,-0.5775,0.03972499967,-0.2288999987,0.262324996,0.5683999836,-7.663600051,-0.9701999947,23.28296852,0,1.0953125,0,0,39.621,1.74547768,-0.7858185132,0.1495722532,-0.4909038041,-0.4797646361,0.9571880276,1,0,0,0,0,0,0,-0.20663,0.31594,-10.1536282250181,-1.42075471826087,-1.86886885705698,-0.0324255857303377,1.91957952613488,-0.0703736770240486,-2.26429569911973,-3.44551858312214,-2.72309768327884,-0.45192041247446,0.819612061932896,0.043759642993026,0,39.52912535,-0.27268073,0.16256237,39.621
0.1568591148,-0.5085456967,1.69457984,0.7005115747,0,-0,1.680700016,-0.1067499983,-0.5795999813,0.1188249993,-0.196875,0.1651999927,0.7839999825,-7.673399925,-1.21519998,23.28296852,0,1.0953125,0,0,39.629,1.743637759,-0.6574960615,0.157626152,-0.4851510618,-0.7009689142,1.241953942,1,0,0,0,0,0,0,-0.23324,0.30569,-8.23733603800554,0.339320877382604,-3.56766650162074,-0.111479169818407,1.89853743115071,-0.0946185571723898,-4.12098335204341,-1.94572785246627,0.200457065465082,-0.395915909786681,0.960074018290133,0.0252381018474881,0,39.53691239,-0.307288017999988,0.197816705999987,39.629
0.1702822596,-0.4970401227,1.672334909,0.9701022506,0,-0,1.680700016,-0.1067499983,-0.5795999813,0.1188249993,-0.196875,0.1651999927,0.7839999825,-7.673399925,-1.21519998,23.28296852,0,1.0953125,0,0,39.631,1.741015427,-0.523714032,0.1710492968,-0.4736454878,-0.7009689142,1.241953942,1,1,0,0,0,0,0,-0.23324,0.30569,-7.75826299125154,0.779339776294256,-3.99236591276243,-0.13124256584046,1.89327690740466,-0.100679777209486,-4.58515526527515,-1.57078016980164,0.931345752652359,-0.381914784114711,0.995189507379505,0.0206077165610954,0,39.53885915,-0.31593984,0.20663029,39.631
0.1733504087,-0.4932049215,1.655130506,1.078817248,0,-0,1.680700016,-0.1067499983,-0.5795999813,0.1188249993,-0.196875,0.1651999927,0.7839999825,-7.673399925,-1.21519998,23.28296852,195.3188708,1.0953125,0,0,39.636,1.737252955,-0.3849139853,0.1741174459,-0.4698102865,-0.9125496382,1.441982219,1,1,0,0,0,0,0,-0.27974,0.36477,-9.66348982702911,0.0335848184236455,-2.77112584980909,-0.0508879830454094,1.89433719712381,-0.0752705398282889,-4.7023930404856,-0.906146353462808,0.526399499087172,-0.2292986886242,1.06408330892787,0.0929390080034206,0,39.54376894,-0.310813274999996,0.219935775000009,39.636
0.1821713448,-0.4851510525,1.679896951,1.219799161,0,-0,1.681749973,-0.108325001,-0.581524992,0.1496250033,-0.2150749993,0.080849998,0.4801999874,-8.104600215,-1.538600051,23.28296852,0,1.0953125,0,0,39.641,1.732746794,-0.2419838749,0.182938382,-0.4617564175,-0.9125496382,1.441982219,1,1,0,0,0,0,0,-0.27974,0.36477,-11.568716662804,-0.712170139445905,-1.54988578685749,0.0294665997495271,1.89539748684296,-0.049861302447128,-4.81963081569589,-0.241512537124919,0.12145324552256,-0.0766825931339054,1.13297711047613,0.165270299445643,0,39.54867873,-0.30568671,0.23324126,39.641
0.1890746802,-0.4790147543,1.599886417,1.217891574,0,-0,1.681749973,-0.108325001,-0.581524992,0.1496250033,-0.2150749993,0.080849998,0.4801999874,-8.104600215,-1.538600051,23.28296852,0,1.0953125,0,0,39.646,1.726747289,-0.09788890803,0.1898417174,-0.4556201193,-1.149140356,1.690232097,1,1,0,0,0,0,0,-0.34474,0.38089,-10.8618919868819,-0.078456948348239,-1.89100331126255,-0.0244771430385828,1.83981629624815,-0.0565049498161067,-6.22657829549946,0.64755673863939,1.40967997209395,-0.0164814762350976,1.23210196774187,0.239581311240566,0,39.553673185,-0.335229885,0.256490605,39.646
0.1982791126,-0.469810307,1.65479064,1.389252424,0,-0,1.681925011,-0.1100749993,-0.5836249733,0.152949996,-0.2502500033,0.01574999958,0.117600001,-8.565200126,-1.607200044,23.28296852,0,1.09609375,0,0,39.651,1.719971405,0.04626902843,0.1990461498,-0.4464156721,-1.149140356,1.690232097,1,1,0,0,0,0,0,-0.34474,0.38089,-10.1550673109598,0.555256242749427,-2.23212083566761,-0.0784208858266927,1.78423510565333,-0.0631485971850854,-7.63352577530302,1.5366260144037,2.69790669866535,0.0437196406637102,1.33122682500761,0.313892323035489,0,39.55866764,-0.36477306,0.27973995,39.651
0.2059494853,-0.4644410312,1.626579165,1.30945611,0,-0,1.681925011,-0.1100749993,-0.5836249733,0.152949996,-0.2502500033,0.01574999958,0.117600001,-8.565200126,-1.607200044,23.28296852,0,1.09609375,0,0,39.656,1.712554092,0.1869357531,0.2067165225,-0.4410463963,-1.434835646,1.905340545,1,1,0,0,0,0,0,-0.37886,0.42849,-10.3690881338393,0.362272822193466,-1.44886358385604,-0.0351180417036133,1.74933748791242,-0.0550205022308407,-9.7738421212876,2.02913534605724,3.82473891417773,-0.0481820138477987,1.30644027020682,0.369504860264179,0,39.563454845,-0.372833859999994,0.312238604999977,39.656
0.2147704214,-0.4571541846,1.582957029,1.345637798,0,-0,1.681400032,-0.1118249977,-0.5864249706,0.1336999977,-0.280175004,-0.050400002,0.5096000105,-9.417800248,-1.960000029,23.28296852,0,1.09609375,0,0,39.661,1.704152632,0.3216209652,0.2155374586,-0.4337595496,-1.434835646,1.905340545,1,1,0,0,0,0,0,-0.37886,0.42849,-10.5831089567191,0.169289401637231,-0.665606332043361,0.00818480241952762,1.71443987017147,-0.0468924072765845,-11.9141584672752,2.52164467771149,4.95157112969171,-0.140083668359438,1.281653715406,0.425117397492947,0,39.56824205,-0.38089466,0.34473726,39.661
0.2189891189,-0.4517849088,1.470458269,1.270154595,0,-0,1.681400032,-0.1118249977,-0.5864249706,0.1336999977,-0.280175004,-0.050400002,0.5096000105,-9.417800248,-1.960000029,23.28296852,0,1.09609375,0,0,39.666,1.69333571,0.4472182108,0.2197561561,-0.4283902738,-1.707698515,2.146403806,1,1,0,0,0,0,0,-0.38222,0.45329,-11.8399528879797,-0.0899681500695181,0.259139400223815,-0.026834605988575,1.59065799436901,-0.0503938513970955,-12.6928327438428,2.63262043500648,6.61458192640388,-0.141241812213745,1.20577441379974,0.513434372982793,0,39.57324145,-0.404692214999983,0.361799789999988,39.666
0.2274265289,-0.4487167597,1.443631887,1.086564302,0,-0,1.680349941,-0.1134000003,-0.589574976,0.1188249993,-0.3377499866,-0.07909999967,0.3626000047,-9.986200523,-1.548400071,23.28296852,199.3090752,1.09609375,0,0,39.671,1.679602073,0.5594444865,0.2281935661,-0.4253221247,-1.707698515,2.146403806,1,1,0,0,0,0,0,-0.38222,0.45329,-13.096796819242,-0.349225701776635,1.18388513249231,-0.0618540143967273,1.46687611856638,-0.0538952955176115,-13.4715070204114,2.74359619230164,8.27759272311842,-0.142399956068054,1.12989511219337,0.601751348472764,0,39.57824085,-0.42848977,0.37886232,39.671
0.2308782041,-0.4437310398,1.318760633,1.060715795,0,-0,1.680349941,-0.1134000003,-0.589574976,0.1188249993,-0.3377499866,-0.07909999967,0.3626000047,-9.986200523,-1.548400071,23.28296852,0,1.09609375,0,0,39.676,1.661632895,0.6564533569,0.2316452413,-0.4203364048,-1.920793523,2.370153764,1,1,0,0,0,0,0,-0.4411,0.47272,-13.3288232958277,-0.404871477027227,1.80754999010238,-0.0928022194985313,1.34578313785161,-0.0700486854303077,-14.3126896848066,2.46093355914824,8.75271645956439,-0.339891278349701,0.972670901188217,0.649417980781118,0,39.58341354,-0.440889865,0.380539535,39.676
0.2373980135,-0.4418134391,1.320081592,0.8900614977,0,-0,1.679124947,-0.114799999,-0.5929000187,0.08889999866,-0.3752000093,-0.088725003,0.6467999965,-10.34879994,-1.607200044,23.28296852,0,1.09609375,0,0,39.681,1.639721053,0.7359676766,0.2381650507,-0.4184188042,-1.920793523,2.370153764,1,1,0,0,0,0,0,-0.4411,0.47272,-13.5608497724132,-0.46051725227774,2.43121484771157,-0.123750424600291,1.22469015713701,-0.0862020753429809,-15.1538723492005,2.17827092599524,9.22784019600968,-0.537382600631067,0.815446690183287,0.697084613089404,0,39.58858623,-0.453289959999982,0.382216749999998,39.681
0.2404661626,-0.4391288161,1.143000245,0.7950888276,0,-0,1.679124947,-0.114799999,-0.5929000187,0.08889999866,-0.3752000093,-0.088725003,0.6467999965,-10.34879994,-1.607200044,23.28296852,0,1.09609375,0,0,39.686,1.612443934,0.7971216581,0.2412331998,-0.4157341812,-2.178661317,2.571999875,1,1,0,0,0,0,0,-0.47712,0.44149,-12.8610222807905,-0.491574648807071,2.00092683169046,-0.179737064067614,1.10820629818721,-0.10131320659657,-14.5331371783578,0.0478377505990608,9.92131253331306,-0.641745558776549,0.711281993436766,0.705995456416514,0,39.59340315,-0.463005619999993,0.411659969999979,39.686
0.2439178377,-0.436060667,1.022914529,0.7548655272,0,-0,1.677725048,-0.115849998,-0.5967499733,0.057924999,-0.4093249893,-0.1058750033,0.7742000356,-10.88779943,-0.9995999813,23.28296852,0,1.09609375,0,0,39.691,1.578680043,0.8407949581,0.244684875,-0.4126660321,-2.178661317,2.571999875,1,1,0,0,0,0,0,-0.47712,0.44149,-12.1611947891665,-0.522632045336368,1.57063881566785,-0.235723703534972,0.991722439237416,-0.116424337850158,-13.912402007513,-2.08259542479975,10.6147848706168,-0.746108516921898,0.607117296690321,0.714906299743569,0,39.59822007,-0.47272128,0.44110319,39.691
0.2469859868,-0.4341430664,0.9230690002,0.6708419919,0,-0,1.677725048,-0.115849998,-0.5967499733,0.057924999,-0.4093249893,-0.1058750033,0.7742000356,-10.88779943,-0.9995999813,23.28296852,0,1.09609375,0,0,39.696,1.537967332,0.8681499483,0.247753024,-0.4107484315,-2.433437673,2.674826066,1,1,0,0,0,0,0,-0.49741,0.47973,-12.5125609416061,-0.375997658461926,1.61544365218998,-0.29347630762974,0.901688842144029,-0.139251545744482,-13.7681407916392,-3.59023031938227,11.1646214314164,-0.789580163022175,0.507363125301293,0.668469994758783,0,39.60308429,-0.457106755000011,0.459110169999987,39.696
0.250054121,-0.4337595403,0.8465518951,0.525562048,0,-0,1.675974941,-0.1167250013,-0.6005999947,0.03762500167,-0.4038999987,-0.132475003,1.24460004,-11.0641995,-0.9800000146,23.28296852,205.5921053,1.09609375,0,0,39.701,1.490614543,0.8796921129,0.2508211582,-0.4103649054,-2.433437673,2.674826066,1,1,0,0,0,0,0,-0.49741,0.47973,-12.8639270940461,-0.229363271587276,1.66024848871218,-0.351228911724589,0.811655245050515,-0.162078753638839,-13.6238795757652,-5.09786521396694,11.7144579922168,-0.833051809122514,0.407608953912123,0.622033689773932,0,39.60794851,-0.44149223,0.47711715,39.701
0.2523552477,-0.4333760142,0.7464206815,0.4145765901,0,-0,1.675974941,-0.1167250013,-0.6005999947,0.03762500167,-0.4038999987,-0.132475003,1.24460004,-11.0641995,-0.9800000146,23.28296852,0,1.096875,0,0,39.706,1.436993644,0.8762492051,0.253122285,-0.4099813793,-2.660291103,2.815233442,1,1,0,0,0,0,0,-0.49322,0.48303,-12.0137741870932,-0.416605791170985,1.17744751912894,-0.398810415079051,0.746159680526936,-0.158228774077202,-13.6002949605433,-5.82911220816512,11.5912219307046,-0.706474967747585,0.285322398418328,0.600062913038661,0,39.61288447,-0.460612880000014,0.487264035000007,39.706
