lJPos,rJPos,lJVel,rJVel,lJTorque,rJTorque,eulerX,eulerY,eulerZ,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,batt,cpu,mem,lBttn,rBttn,time,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,lCmdTorque,rCmdTorque,lStanceSwing,rStanceSwing,nWalk,lWalk,rWalk,lGC,rGC,imu_time,hip_flexion_r_moment,hip_flexion_l_moment,exo_time,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,sync
-0.000639197668733409,0.00102271628533318,-0.00954887767467119,0.0403491873266577,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.800800037,6.115200126,-0.5096000105,23.5810318,0,0.971354166666667,0,0,9.187,-0.0060686198283333,0.00396908346800006,0.000127839545399924,-0.000127839506533485,-2.4002,-2.02025,0,1,0,0,0,-0.48177,-0.40458,9.153683674,0.405152994,0.48248934,9.187,0.707143342381818,0.415790417313137,-0.630774927839386,0.22417945246664,0.10210913361968,-0.67490552120656,0.509934523168188,-0.806096039328284,-0.319561142686863,0.12207031,-0.12558911120656,-0.0739587251202402,0
-0.00105467614755004,0.000191759303549915,-0.0335681247500029,-0.00940948631750479,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.8081500885,6.120100063,-0.512050006349999,23.5810318,0,0.971875,0,0,9.192,-0.00581694186725,0.00459195180674991,-0.000287638933500043,-0.000958796488500085,-2.4023625,-2.0209125,0,1,0,0,0,-0.481415,-0.404585,9.158630944,0.40544693,0.483635695,9.192,0.715192435711951,0.416483713088438,-0.624072150047333,0.389154813833334,0.00378685287652058,-0.554365547306569,0.500403930785985,-0.80615234,-0.321208274008253,0.151325605569951,0.0242061582633821,-0.120808025569951,0
-0.0007670372142,0.000255679071400303,-0.011042655759335,-0.00760517641998191,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.134799874,-0.5193999939,23.5810318,0,0.971875,0,0,9.197,-0.0058630246483333,0.00513957952300004,0,-0.000894876720999697,-2.40885,-2.0229,0,1,0,0,0,-0.48035,-0.4046,9.163523714,0.40507923,0.48222697,9.197,0.715146112357504,0.413708526516174,-0.632810528107618,0.316092500649565,0,-0.60307374742602,0.500860115284992,-0.80507719589376,-0.321934146463744,0.206345236233623,-0.157633123010079,-0.0414342994571679,0
-0.0007670372142,-0.000575277910650085,-0.00561044795899993,-0.0568022448525053,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.124999854,-0.514499993100002,23.5810318,0,0.971875,0,0,9.202,-0.00601502598349998,0.00474681469475011,0,-0.00172583370325009,-2.407075,-2.022925,0,1,0,0,0,-0.4812425,-0.40483,9.168403416,0.404726475,0.481216988,9.202,0.713745228869565,0.415567848550725,-0.638956309143441,0.361120140422894,-0.139860891891313,-0.638323740211447,0.502766784006503,-0.80403653257971,-0.322916596586213,-0.12204309420552,0.180532854416967,-0.142406291679866,0
-0.000383518607099886,-0,0.0141514524186727,-0.0200251582999997,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.095599794,-0.4997999907,23.5810318,0,0.971875,0,0,9.207,-0.00595448450899994,0.00349826711699985,0.000383518607000113,-0.001150555792,-2.40175,-2.023,0,1,0,0,0,-0.48392,-0.40552,9.173230846,0.4044335,0.481801978,9.207,0.706316165633084,0.409109319170874,-0.628229056801048,0.258756735350263,0.142911155181481,-0.748323335847089,0.512815477320724,-0.80567434276744,-0.32342786569186,0.223501799866136,-0.162466648668784,-0.0988607876751315,0
0.000239699129437564,4.79398258874787e-05,0.0460477319975038,-0.0152654611763762,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.82897518575,6.100499804,-0.494899989887502,23.5810318,0,0.971875,0,0,9.212,-0.00543103138337504,0.00231222200650008,0.00100673634337506,-0.00110261596613752,-2.40398125,-2.023575,0,1,0,0,0,-0.4835675,-0.40542875,9.178117892,0.404395282,0.482073037,9.212,0.71081259351113,0.414960447897837,-0.626286648087558,0.323328061168049,-0.00166521740940128,-0.789335263722683,0.508458661883269,-0.801473706269976,-0.324753325737327,0.169074953758648,0.0767308836507536,-0.249927603686718,0
-0.000479398258875128,0.000287638955325043,0.00297696748499235,-0.00196206825824764,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.8228498995,6.124999854,-0.470399985824996,23.5810318,0,0.971875,0,0,9.217,-0.00493436237524991,0.00137962342399983,0.000287638955249872,-0.000862916836824957,-2.4151375,-2.02645,0,1,0,0,0,-0.481805,-0.4049725,9.183243402,0.405376092,0.481088372,9.217,0.715159816663172,0.417760572798654,-0.638217224805106,0.226634091509403,0.0512768780685496,-0.711662580865586,0.501024802639785,-0.803616792713978,-0.32451493403387,0.125323070643817,0.067540680221769,0.0525196054717921,0
-0.000287638955324872,0.000287638955324872,0.0162533055985085,-0.00558569276370709,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.82529986800001,6.12744996849999,-0.480199987425026,23.5810318,0,0.971875,0,0,9.222,-0.00343216528274953,-0.000611521453950435,0.000479398258875128,-0.000862916836825128,-2.416075,-2.0266875,0,0,0,0,0,-0.4813925,-0.4046425,9.188337223,0.405996833,0.480550699,9.222,0.714034006548994,0.416206268460682,-0.633479768148209,0.241161746220864,0.226267373420715,-0.61928818426576,0.505972193722932,-0.807480034054755,-0.322480099396252,0.259763827199851,-0.076658357199851,-0.293989116354806,0
-0.000255679071400076,-0.000127839535700038,0.0185969353933284,-0.0276526659700018,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.840000117,6.105400252,-0.5389999971,23.5810318,0,0.971875,0,0,9.227,-0.00195490688299988,-0.0021415153973335,0.000511358142799924,-0.0012783953276667,-2.4055,-2.02395,0,0,0,0,0,-0.48227,-0.4042,9.193304288,0.405177298,0.481800994,9.227,0.710340751354784,0.412489190382467,-0.625980024560664,0.106389110985487,0.189040021810804,-0.720552774433757,0.511661051602886,-0.809624544808766,-0.32292683458097,0.192007298202365,-0.119103033608439,-0.280592752783122,0
-0.000575277910650085,-9.58796517751278e-05,-0.006054859612504,-0.0226267999975076,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.84490005375,6.105400252,-0.531650000450003,23.5810318,0,0.971875,0,0,9.232,-0.000802233097750143,-0.00352068827999988,0.000191759303549915,-0.00124643544375013,-2.4069625,-2.0232125,0,0,0,0,0,-0.4817775,-0.40469,9.198354762,0.404436126,0.482354827,9.232,0.70641732224309,0.41432413542828,-0.623693811200204,0.285344328915905,-0.0106861289159053,-0.84315993263552,0.507777510071778,-0.805384930071778,-0.323441001085656,0.238474491781929,-0.12207031,-0.2746582,0
-0.000255679071400076,0.000639197678499962,0.00762256979666272,0.0226124040766648,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.859599864,6.105400252,-0.5096000105,23.5810318,0,0.971875,0,0,9.237,0.000454071107666752,-0.00453883870533339,0.000511358142799924,-0.000511358113700038,-2.41135,-2.021,0,0,0,0,0,-0.4803,-0.40616,9.203738872,0.404008406,0.480122812,9.237,0.713486660165739,0.415270001018661,-0.63648116779526,0.24524053799498,0.299126231388028,-0.644718852802221,0.503488364747354,-0.802534226784675,-0.324205551018661,0.30407586200502,-0.00219983580975047,-0.094852483804731,0
-0.000958796517650255,0.000575277903325255,-0.0284815570350126,0.0208023712050146,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.85714989575,6.1078502205,-0.504700009699994,23.5810318,0,0.971875,0,0,9.242,0.00096972538239992,-0.0047431287329998,-0.000191759303550255,-0.000575277888824745,-2.4088875,-2.02345,0.250000000000333,0,0,0,0,-0.480925000000001,-0.405749999999999,9.209101705,0.403856768,0.478568871,9.242,0.716533276339862,0.416530444725362,-0.638797485532612,0.400045546540237,0.30517578,-0.64086914,0.507575432550736,-0.804361092830799,-0.319437669343827,0.201239165144671,0.181889082382692,-0.117536885842454,0
-0.00115055582103322,0.000767037194666553,-0.0357572212789938,0.0292010686066594,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.849799991,6.115200126,-0.4900000073,23.5810318,0,0.971875,0,0,9.247,0.000584808895233273,-0.00402206295166659,-0.000383518607099886,-0.000383518597333447,-2.4015,-2.0308,0.666666666666568,0,0,0,0,-0.4828,-0.40452,9.21437943,0.404809458,0.479727226,9.247,0.710650523654022,0.416360748152603,-0.634899823814707,0.209388245601722,0.280969351081978,-0.76190127665815,0.513335719880088,-0.810303392651184,-0.320733680160685,0.207311898918023,0.141003763245932,-0.12207031,0
-0.000287638955325085,-0,0.0120391207747449,-0.0184175514150011,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.85224995925,6.1176500945,-0.497350003949994,23.5810318,0,0.971875,0,0,9.252,0.000100476956375066,-0.00332767212075014,0.000479398258874915,-0.001150555792,-2.404625,-2.02875,0,0,0,0,0,-0.481685000000001,-0.4043075,9.219602638,0.405477166,0.480630718,9.252,0.710252236149597,0.417316316791331,-0.628083698671561,0.15258789,0.14258951352877,-0.714215821579364,0.507463904508444,-0.806696138091105,-0.320866441283468,0.0815543635287703,-0.194894532337799,-0.280552735496526,0
-0.000127839535700076,0.00038351859733356,0.0216049700986621,0.00737697445334634,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.859599864,6.125,-0.5193999939,23.5810318,0,0.972135416666667,0,0,9.257,-0.000129078987800005,-0.00245730415899976,0.000639197678499924,-0.00076703719466644,-2.414,-2.0226,0,0,0,0,0,-0.47834,-0.40367,9.224607778,0.405004946,0.480514758,9.257,0.716913182313239,0.416834075533768,-0.636893204644397,0.206454236726686,-0.0395287213545973,-0.863503331354597,0.501391951441301,-0.804615411067537,-0.31756879884338,0.357300049345851,0.105990607247076,-0.170509922008746,0
-0.000479398258875085,0.000862916843999745,0.000742155126995043,0.0342811844349849,0,-0,-2.484343843,0.05057500184,0.0530249995,0,-0,0,-7.85224995874999,6.11764994849999,-0.516949998049998,23.5810318,0,0.97265625,0,0,9.262,-0.000174258387150026,-0.00139056172359976,0.000287638955324915,-0.000287638948000255,-2.40842499999999,-2.0215375,0,0,0,0,0,-0.478917500000001,-0.404145,9.22951850928571,0.404608801428571,0.48043905,9.262,0.715262594893688,0.41402796851569,-0.634417326625704,0.161313818375158,-0.0348805441875791,-0.675772852070976,0.507009528480608,-0.806744968728315,-0.328855941449228,0.39672852,-0.108958250983521,-0.126433274187579,0
-0.000511358142800151,0.000127839535699924,-0.000252927343342656,-0.00813151989100514,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.095599794,-0.5096000105,23.5810318,0,0.97265625,0,0,9.267,-0.00016592184158339,-0.000256440616200196,0.000255679071399849,-0.00102271625636674,-2.3917,-2.01835,0,0,0,0,0,-0.48065,-0.40557,9.23405160571428,0.404516958571429,0.48052435,9.267,0.708556473728746,0.408951218731791,-0.626762105949615,0.406852777967803,-0.03051758,-0.733329097195296,0.512679641268209,-0.807868587779131,-0.32544787095266,0.096233649647389,-0.0370129416123003,-0.0296103528047042,0
-0.00038351860699983,0.000191759303550085,0.00861797668251005,-0.00183606077974508,0,-0,-2.484431295,0.05057500184,0.0530249995,0,-0,0,-7.82530016,6.10784978249999,-0.5096000105,23.5810318,0,0.97265625,0,0,9.272,-6.92832091874574e-05,0.000489259110524963,0.00038351860710017,-0.000958796488574915,-2.3945875,-2.020725,0,0,0,0,0,-0.48065,-0.40557,9.23858470214286,0.404425115714286,0.48060965,9.272,0.70638078728159,0.412660560275148,-0.627106650137574,0.54909992219307,-0.15215493102916,-0.783212342945364,0.5097812133169,-0.806321453454474,-0.321135539862426,0.12163735102916,0.0810915651384332,-0.18245602322223,0
-0.00127839535673326,-0.000255679071399962,-0.0417072170739948,-0.0264481004969975,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.810599911,6.144599748,-0.5096000105,23.5810318,0,0.97265625,0,0,9.277,-0.000593822285933403,0.000690901394499986,-0.000511358142799924,-0.0014062348633333,-2.40325,-2.02785,0,0,0,0,0,-0.480573333333333,-0.405256666666666,9.243500058,0.40444277,0.481106064,9.277,0.713509816372596,0.416565156195919,-0.632904806840317,0.419589869016881,-0.0533789324532823,-0.713334974508441,0.503562254271803,-0.80445845777576,-0.32094592592828,0.24319700997777,-0.178387403016047,-0.2746582,0
-0.000862916858649957,9.58796517749574e-05,-0.0117458673189977,-0.00506148370950186,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.8179499625,6.1421497795,-0.5096000105,23.5810318,0,0.97265625,0,0,9.282,-0.00134432777249988,0.000535949350650026,-9.58796444999574e-05,-0.00105467614027504,-2.4029625,-2.026675,0,0,0,0,0,-0.48042,-0.40463,9.248988803,0.40462467,0.482219149,9.282,0.716909521904576,0.416485053809152,-0.639761574838176,0.359170802508703,0.124427342341723,-0.694864162508703,0.505221236340416,-0.804142899047712,-0.320406285713728,0.157270995149574,-0.124396392807851,-0.0633612328078511,0
-0.00102271626606674,0.000255679071400076,-0.0188201367836716,0.000104796140004395,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.840000117,6.134799874,-0.5096000105,23.5810318,0,0.97265625,0,0,9.287,-0.00254990601599978,0.000207323712056756,-0.000255679052000076,-0.000894876720733258,-2.4021,-2.02315,0,0,0,0,0,-0.4805,-0.404543333333333,9.25456083,0.404641374,0.482818108,9.287,0.712796850409578,0.415417653514897,-0.625323714473404,0.313579060660152,0.126271950330076,-0.7019043,0.513505594072535,-0.807357133105319,-0.321752575723793,0.332597818736185,0.0179126590097717,0,0
-0.000671157562425043,-9.58796517749574e-05,0.00270955311174786,-0.0206280965399974,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.830200097,6.129899937,-0.507150005550001,23.5810318,0,0.97265625,0,0,9.292,-0.00347065809274992,-0.000344012949522389,9.58796517749574e-05,-0.00124643544374996,-2.4024,-2.022825,0,0,0,0,0,-0.48066,-0.40437,9.26025778,0.404410284,0.482645878,9.292,0.710698156718559,0.413336475624746,-0.631806360137315,0.335593428101385,0.000399727561713666,-0.853992530539672,0.510998321829144,-0.806401276751305,-0.318858052890212,0.335793291898615,-0.0607353643041555,-0.243341164876573,0
-0.0003835186071,-0.000127839535699924,0.0143877143676658,-0.0226721881609954,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.800800037,6.115200126,-0.4997999907,23.5810318,0,0.97265625,0,0,9.297,-0.00406081379866669,-0.00141842784033343,0.0003835186071,-0.00127839532769992,-2.4033,-2.02185,0,0,0,0,0,-0.481403333333334,-0.40449,9.265643496,0.404037128,0.482127108,9.297,0.713453394618518,0.414225886091571,-0.632326099069584,0.233029065791533,0.119644557827341,-0.804568593413597,0.4999774639911,-0.805264672267924,-0.323649716091571,0.169568154413744,-0.118627361967382,-0.0280918278273408,0
-0.000671157562324872,9.58796517751278e-05,-0.00905795488524207,-0.00864700740224236,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.8130500255,6.110300043,-0.4997999907,23.5810318,0,0.97265625,0,0,9.302,-0.00440496643974991,-0.00246642660974982,9.58796517751278e-05,-0.00105467614057487,-2.4060875,-2.0223,0,0,0,0,0,-0.48289,-0.40473,9.270562361,0.403450873,0.481088528,9.302,0.719387913078471,0.418660693118436,-0.645860933048128,0.447598775107576,0.106800072616206,-0.576445682072618,0.506021643268674,-0.80357522526721,-0.328192948385646,0.352657746625055,0.269575752831357,-0.0203297897848482,0
-0.00102271628533318,-0.000255679071399849,-0.0319008138033242,-0.0300070016333244,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.849799991,6.095599794,-0.4997999907,23.5810318,0,0.97265625,0,0,9.307,-0.00514106981366671,-0.00407097698166678,-0.000255679071399849,-0.00140623486399985,-2.41445,-2.02365,0,0,0,0,0,-0.482773333333333,-0.404576666666667,9.27506417714286,0.403122898571429,0.480525631428571,9.307,0.709785080208671,0.413970937318132,-0.635588127223489,0.280107393291908,0.358037149913338,-0.520615227565571,0.516741091631699,-0.805361795420749,-0.325289762738881,0.129335901155077,0.185830066497155,-0.355312553416183,0
-0.00014381947400016,0.000575277910649787,0.02055102749624,0.0194469455187377,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.84245001262499,6.09927481975,-0.498574992774999,23.5810318,0,0.97265625,0,0,9.312,-0.0055305797300001,-0.00506174285387522,0.00062321774017484,-0.000575277881625213,-2.41423125,-2.0233625,0,0,0,0,0,-0.48254,-0.40427,9.27894042,0.403182345,0.48067626,9.312,0.706614436142841,0.410960136142841,-0.629358823751925,0.252328324743994,0.23223169578102,-0.630448198962975,0.513159784940301,-0.80667039705335,-0.321979809075327,-0.0119089342189801,0.0491262257810199,-0.187571945269009,0
-0.000862916843999936,-0.000383518607099915,-0.024536814072496,-0.0361147685874951,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.80570012075,6.1176499485,-0.492450003150001,23.5810318,0,0.97265625,0,0,9.317,-0.00599294026499996,-0.00604123571824991,-9.58796299499361e-05,-0.00153407439974991,-2.4131375,-2.021925,0,0,0,0,0,-0.48254,-0.40427,9.28281666285714,0.403241791428571,0.480826888571429,9.317,0.710831070633541,0.413095397139037,-0.629645949714314,0.351270413918852,0.0912799330716835,-0.656082463009464,0.508413029125992,-0.806271868840306,-0.322392423569519,0.0154861199377807,-0.0918255369283165,-0.106766053009464,0
-0.000575277910650085,0.000862916844000128,-0.00565295433750536,0.0352644715500077,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.81305017199999,6.125,-0.492450003149999,23.5810318,0,0.9734375,0,0,9.322,-0.00718672289349996,-0.00722081264699996,0.000191759303549915,-0.000287638947999872,-2.4101125,-2.0198875,0,0,0,0,0,-0.48047,-0.4031,9.28931907,0.40410343,0.480972315,9.322,0.718046905324437,0.413484335793838,-0.631881835279569,0.185176481076363,0.123903266954369,-0.715211105044696,0.506316426442712,-0.804428696397844,-0.320604441632545,0.240236651969268,-0.207886125014899,-0.041991428090327,0
0,0.000255679071400076,0.0287419228499995,-0.000963571789995408,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.879200196,6.125,-0.4997999907,23.5810318,0,0.9734375,0,0,9.327,-0.00732058715866663,-0.00735616136499996,0.0007670372142,-0.000894876720666591,-2.40235,-2.0155,0,0,0,0,0,-0.48061,-0.403156666666667,9.296298756,0.40502103,0.481283858,9.327,0.709275141085257,0.416770117237829,-0.634667416519893,0.341521010933921,0.0871044063060803,-0.942975923546081,0.513487870358968,-0.806895802664112,-0.324262886385262,0.177277819066079,-0.245519947240001,-0.18755379369392,0
-0.00019175930355017,0.0007670372142,0.0142809972124904,0.0293489266199994,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.86450009324999,6.1274499685,-0.512049997250011,23.5810318,0,0.9734375,0,0,9.332,-0.00693058007749989,-0.00683127232099975,0.00057527791064983,-0.000383518578,-2.402875,-2.0157125,0,0,0,0,0,-0.48089,-0.40327,9.301368196,0.40522038,0.481849778,9.332,0.710221545880935,0.414345587857952,-0.626238671055245,0.352169321680449,-0.0376324643344676,-0.690108876225682,0.514936040313443,-0.805833311565278,-0.319975500510034,0.161948968879701,-0.0893065369884861,-0.326332281120299,0
-0.000511358142800076,0.00102271628546659,-0.00357012016333763,0.0423741924299955,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.820399785,6.134799874,-0.5488000169,23.5810318,0,0.9734375,0,0,9.337,-0.00623530353366676,-0.00522139516033356,0.000255679071399924,-0.000127839506600076,-2.40445,-2.01635,0,0,0,0,0,-0.480946666666667,-0.403826666666667,9.306373416,0.404824552,0.481936284,9.337,0.714299914059817,0.412698571378317,-0.629241118600692,0.316325262089133,0.0707192000932219,-0.758734478638318,0.503894526538356,-0.805031028418721,-0.319059683258683,0.248345601361682,0.0429411594589921,-0.198268586549185,0
-0.000383518607000341,0.00105467616922457,0.00325830420248028,0.0436493046599742,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.83509988775001,6.129899937,-0.534100014499987,23.5810318,56.5371024750502,0.9734375,0,0,9.342,-0.00556740581499996,-0.00315731303149955,0.000383518607099659,-9.58796226004258e-05,-2.4046625,-2.0184375,0,0,0,0,0,-0.48106,-0.40494,9.311282306,0.403535957,0.481303669,9.342,0.713254811055303,0.415337002889858,-0.634235974334787,0.428023420527044,0.0535324486615092,-0.658713290853208,0.503148957499769,-0.804234367052891,-0.321647024392038,0.372158990284403,-0.0744859116228934,0.0253468602426415,0
-0.00115055582103322,-0.000255679071399962,-0.0402173344036598,-0.0354158226366643,0,-0,-2.484300117,0.05057500184,0.0530249995,0,-0,0,-7.879200196,6.115200126,-0.4900000073,23.5810318,150.765606599978,0.9734375,0,0,9.347,-0.00542603890933333,-0.00120886568249987,-0.000383518607099886,-0.0014062348633333,-2.4053,-2.0247,0,0,0,0,0,-0.481436666666667,-0.405073333333333,9.316124706,0.403121352,0.480893558,9.347,0.709276516976981,0.414602577877905,-0.632098377137103,0.288988901782448,0.245521819420572,-0.745371382361877,0.507339069389527,-0.806137490610473,-0.318806910610697,0.377304265926773,0.102646055926773,-0.151206691640252,0
-0.0003835186071,0.000191759303549915,0.00626583315899991,-0.00790279451750505,0,-0,-2.484343843,0.0506187517975,0.0530249995,0,-0,0,-7.85715018800001,6.115200126,-0.497350003949997,23.5810318,0,0.9734375,0,0,9.352,-0.00541044608575001,-2.25059426751334e-05,0.0003835186071,-0.000958796488500085,-2.4067125,-2.0252,0,0,0,0,0,-0.48219,-0.40534,9.320867371,0.404017732,0.480817203,9.352,0.706062630454789,0.415094195522445,-0.624041818507482,0.175561083069278,0.00689195761966922,-0.817735080938598,0.509227423127509,-0.804102108059853,-0.316608414335083,0.211325730542515,-0.0541432016275452,-0.385241922712575,0
-0.0003835186071,0.000383518607100227,0.00880181075266551,0.00284036869668051,0,-0,-2.484475021,0.05075000167,0.0530249995,0,-0,0,-7.791000164,6.115200126,-0.5193999939,23.5810318,0,0.9734375,0,0,9.357,-0.0052367559283334,0.000998442749533262,0.0003835186071,-0.000767037184999773,-2.41095,-2.0267,0,0,0,0,0,-0.481766666666667,-0.404480000000001,9.325629388,0.403965086,0.480566994,9.357,0.712540498206564,0.415867054943114,-0.625204209118486,0.44581686944409,0.0987208108033133,-0.39010454111182,0.505309391904516,-0.805850855503899,-0.318919765728752,0.185494830267771,0.0185707794440899,-0.22024701888818,0
-0.000479398258874957,-0.000287638955325043,0.00657477089750272,-0.0377919795025027,0,-0,-2.484475021,0.0507062517125,0.0530249995,0,-0,0,-7.80080018375,6.1127501575,-0.516949998050001,23.5810318,0,0.9734375,0,0,9.362,-0.00492317523600004,0.00115217895572504,0.000287638955325043,-0.00143819474725004,-2.4093625,-2.023475,0,0.249999999999889,0,0,0,-0.48092,-0.40276,9.330420433,0.402488901,0.480056004,9.362,0.716999510065884,0.416947220916515,-0.636116317787445,0.303013806118515,0.183970259467582,-0.672251509609269,0.501747030784747,-0.805189616597476,-0.316946417382224,0.212325865586097,-0.118178757041664,0.0606027651953655,0
-0.000894876740133371,0.000255679071400076,-0.0174729699900017,-0.00491971833332905,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.105400252,-0.5096000105,23.5810318,0,0.9734375,0,0,9.367,-0.00469996861166667,0.000797273002499971,-0.000127839526000038,-0.000894876720666591,-2.4046,-2.0138,0,0.666666666666568,0,0,0,-0.48087,-0.40336,9.33534618,0.402261024,0.480296938,9.367,0.714179386299305,0.413892087638222,-0.628360984648864,0.156132485882889,0.242722781786224,-0.731004041553925,0.504332145039612,-0.806129654644331,-0.320471569683944,0.124197067669113,0.146207617457259,0.0312264992230376,0
-0.001150555792,0.0007670372142,-0.0286000869200001,0.02388924686,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.110300189,-0.504700009700002,23.5810318,0,0.9734375,0,0,9.372,-0.00487635887574994,0.00062675108337499,-0.000383518578,-0.000383518578,-2.4044125,-2.01605,0,0,0,0,0,-0.48077,-0.40456,9.34047398,0.403905609,0.481665758,9.372,0.70662275382475,0.412752586064992,-0.630912172682199,0.231375040425127,0.179877835184953,-0.648938226508802,0.51238661747292,-0.807628940373697,-0.319466205714695,0.0658766116937548,-0.170194931268628,-0.0369728491012782,0
-0.00102271626606674,0.000639197678500076,-0.0214861370623372,0.0148837069680051,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.830200243,6.125,-0.4900000073,23.5810318,0,0.9734375,0,0,9.377,-0.00552138985199986,0.00076130158679996,-0.000255679052000076,-0.000511358113699924,-2.40385,-2.0228,0,0,0,0,0,-0.48043,-0.403573333333334,9.345492456,0.40454292,0.482155362,9.377,0.716718438154975,0.415710370257733,-0.636125881051798,0.554219004162057,0.123704508232517,-0.804896417092124,0.510838262381356,-0.803545241309531,-0.325779672381356,0.164027277092124,0.0528641693729096,-0.173832465951732,0
-0.000671157562424872,0.000287638955324872,-0.00239034416024207,-0.00707062799450612,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.82285019149999,6.12010006299999,-0.499800008900013,23.5810318,0,0.9736328125,0,0,9.382,-0.00609855746850013,0.000876266524299975,9.58796517751277e-05,-0.000862916836825128,-2.402575,-2.0191,0,0,0,0,0,-0.47975,-0.4016,9.350346946,0.40366932,0.481326142,9.382,0.715318703403473,0.418842028603989,-0.634274008350868,0.636704567941168,0.152171432766824,-1.00208259347482,0.503882928456078,-0.804954961543922,-0.318960936343406,0.361629910707992,-0.0898869012037602,-0.545984752271056,0
-0.000511358142800038,0.000255679071400076,0.00693639336999747,-0.0055494283633288,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.800800037,6.105400252,-0.5292000137,23.5810318,0,0.97421875,0,0,9.387,-0.00648002341466669,0.000867044663000014,0.000255679071399962,-0.000894876720666591,-2.39875,-2.008,0,0,0,0,0,-0.480663333333334,-0.402696666666667,9.355221518,0.403154084,0.48109558,9.387,0.714399168620425,0.411715615203245,-0.634044124655106,0.349349213785896,0.123435895468085,-0.657256164722065,0.502273742585744,-0.806564147414256,-0.326777000831437,0.0455390192539802,0.0250552385751367,-0.316100463297202,0
-0.0007670372142,0.000862916858649957,-0.00920141185850042,0.029526098629998,0,-0,-2.484475021,0.05057500184,0.0530249995,0,-0,0,-7.805699974,6.1078502205,-0.519400012100004,23.5810318,0,0.97421875,0,0,9.392,-0.00668349441624998,0.00116120292289991,0,-0.000287638933500043,-2.402175,-2.0121125,0,0,0,0,0,-0.48249,-0.40489,9.360126213,0.403176394,0.481763005,9.392,0.7107718544912,0.415677286653429,-0.635705559123124,0.15651261391695,0.0026164825398527,-0.700596058622903,0.507453234846267,-0.810702059390877,-0.322370279464494,0.239561775608843,-0.0889362474601473,-0.0364046657682541,0
