hip_sagittal_l,hip_sagittal_r,d_hip_sagittal_l_raw,d_hip_sagittal_r_raw,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,time
0.186157,-0.535583,-0.037567,-1.327057,-0.306263525359112,0.249271878031417,-0.0229031853746814,-9.0867041015625,0.0047900390625,-4.8331494140625,2.0549267578125,5.89414306640625,1.446591796875,0.65673552481354,0.0399474163511886,0.782969360483296,6.65096923828125,-12.5954077148438,-0.20836669921875,0.464455294109819,-0.116113823527455,0.069774820560076,1.68000000000029
0.186157,-0.540526999999101,0.0125119999908907,-1.15179400003188,-0.302002467615761,0.278034017799041,-0.0617853372827657,-9.5034374999242,0.742456054553319,-5.02954101558928,1.0873388673635,7.01501220682737,1.84895507805181,0.586428072048237,0.169909677523415,0.70893348219256,4.71100341832163,-12.4876318359571,0.852626952932006,0.468716351853171,-0.0926780059390204,-0.0122505409994442,1.68499999999949
0.186157,-0.547393999998751,-0.0125119999954482,-1.10171500000911,-0.279631914462389,0.251935039126243,-0.0878843159678675,-9.77886474604365,0.596359863307825,-4.21762939467894,-2.74948242117709,5.04391113317104,2.20102294915471,0.500141652732576,0.0260989787089355,0.35633095391674,3.57097412130112,-12.6433081054404,0.790356445323827,0.479368996212325,-0.157126504302952,-0.0687095561137745,1.6899999999996
0.186522999999933,-0.550841999999373,0.0125119999954482,-0.688568000075151,-0.263652947920751,0.246608716942306,-0.101732753638508,-9.98962646480541,1.35318603501858,-3.76736572273815,-0.881367187839808,8.55979980404796,2.73032226552872,0.411724704542333,0.338754090601207,0.230629750423727,3.64282470701818,-12.7415039062321,0.613125000032238,0.494815330533913,-0.177899160813515,-0.12250541013386,1.69499999999971
0.186157,-0.552734,-0.037567,-0.3255,-0.289751926600621,0.257261361301654,-0.0884169481906307,-11.6733251953125,0.6274951171875,-2.80456787109375,-5.26904296875,7.53712646484375,4.627177734375,0.339819355094111,0.262587683481813,0.0910801092807099,3.70988525390625,-12.6289379882813,0.795146484375,0.534230114669895,-0.280697178894352,-0.237021337017052,1.69999999999982
0.186157,-0.552368,-0.037567,0.250397,-0.262055051263797,0.225836060438719,-0.0809600971384088,-12.1355639648438,0.162861328125,-2.059716796875,-6.964716796875,8.16941162109375,2.538720703125,0.320111963027524,0.0660463950339651,-0.176833896381261,3.88711669921875,-12.7367138671875,0.661025390625,0.576308059893147,-0.372842552611093,-0.341949883966174,1.70499999999993
0.186157,-0.548553,0.012512,0.813782,-0.199204449537927,0.189084437395626,-0.0766990393942821,-12.310400390625,-0.1916015625,-1.3364208984375,-6.34201171875,11.0817553710938,2.2177880859375,0.281762443330383,0.126233835669756,-0.63756076496497,5.19240234375,-12.5570874023438,0.33290771484375,0.619451269552431,-0.399474163511886,-0.441552108735138,1.71000000000004
0.18576,-0.544342,-0.112671,1.277008,-0.184823379651499,0.218379209386498,-0.0537958540196006,-13.2995434570313,-0.48139892578125,-1.11368408203125,-6.0689794921875,13.2252978515625,3.57097412109375,0.256196096865623,0.042077945223252,-0.897485287356703,6.43062744140625,-12.6337280273438,0.80712158203125,0.672714491354016,-0.345145677274269,-0.61572284402632,1.71500000000015
0.185394,-0.539398,-0.112671,1.251953,-0.15393071100658,0.194410759575784,0.0122505410143645,-14.6790747070313,-1.2981005859375,-0.70892578125,-2.82372802734375,15.969990234375,3.8368212890625,0.199737081755943,0.0782969360483296,-1.05461179167138,4.9097900390625,-13.0672265625,1.408271484375,0.741956679696076,-0.429834199938789,-0.790958843753534,1.72000000000025
0.184235000000211,-0.533661000001044,-0.300475999965838,1.53991699994762,-0.102265385868441,0.162985458718566,0.127831732302779,-14.4659179687888,-2.81175292941217,0.285007324037955,-1.98786621108954,16.1472216796553,5.24269775365052,0.148071756617804,-0.0506000606880593,-1.21919514700834,5.39837402334863,-13.7330419920664,0.737666015746982,0.860201032074085,-0.630636546094238,-0.925182162669112,1.72499999999945
0.182343000000344,-0.526031000001388,-0.600951999945344,2.10327099989753,-0.0420779452342,0.153398078790308,0.17576863193651,-14.0108642578953,-3.72665039045858,0.462238769499012,0.059875487908768,16.3747485351149,4.84512451179107,0.085753787111887,-0.0697748205565882,-1.33850476385212,7.71675292926579,-13.5031201172293,0.689765625008713,0.940628497001357,-0.484162686203049,-1.03650229623859,1.72999999999956
0.179291000000555,-0.512695000002426,-0.938964999938516,2.39123499994762,0.0319579330674838,0.15020228548105,0.197073920661988,-13.5965258789816,-3.94938720699073,0.771196289006301,1.78428955046758,16.2286523437766,6.18633544897479,0.0245010820398708,-0.265783476754254,-1.44716173632929,8.70350097638301,-13.1079418946031,2.08845703099558,1.02478438744718,-0.34834147060707,-1.22878252692758,1.73499999999967
0.175079,-0.50238,-1.151794,2.679169,0.108124340257217,0.158191768750707,0.219444473822529,-13.1845825195313,-3.78652587890625,1.24541015625,5.52052001953125,16.9830834960938,5.70254150390625,-0.00213052887206339,-0.589623865343543,-1.41893222879422,9.7189892578125,-13.0336962890625,1.96631103515625,1.09615710467661,-0.214650783860387,-1.44077014973287,1.73999999999978
0.167847,-0.491699,-1.327057,2.754303,0.181094954125388,0.120907513489597,0.280164546676336,-12.0158129882813,-3.38895263671875,2.40699462890625,9.89382568359375,17.215400390625,1.76033935546875,-0.0111852765783328,-0.952346405812336,-1.24209833241296,9.69264404296875,-13.5869458007813,1.19511474609375,1.23251095248867,-0.121440145707613,-1.68684623445619,1.74499999999989
0.161346,-0.481781,-1.715179,2.516418,0.260989786827765,0.147006492172374,0.304132996487049,-11.7619409179688,-3.5398388671875,2.61775634765625,19.2320068359375,17.91474609375,-3.61408447265625,0.0729706138681711,-1.04449177952908,-0.909203196153052,10.8853637695313,-13.1007568359375,1.60705810546875,1.33317844169367,0.168311780893008,-1.88924647730221,1.75
0.153351,-0.468048,-2.103271,2.190918,0.328634078515778,0.161920194276818,0.354733057198555,-12.7606640625,-4.2200244140625,2.960244140625,12.3175854492188,14.3054516601563,2.28245361328125,0.223705531566656,-1.65808409468333,-0.105461179167138,9.733359375,-12.5283471679688,1.2406201171875,1.44769436856707,0.371244655957046,-2.12040885992109,1.75500000000011
0.144196,-0.460815,-2.41626,1.740204,0.457531075275613,0.102798018077059,0.334493032913952,-11.9343823242188,-4.2008642578125,2.91473876953125,14.9808471679688,15.6969580078125,-5.35765869140625,0.292947719908716,-1.53451342010366,0.249271878031417,8.72984619140625,-11.7667309570312,0.871787109375,1.51107760251096,0.509729032641166,-2.34890808144989,1.76000000000022
0.133514000001943,-0.455841000000905,-2.77932699993396,1.00155600013436,0.494282698312022,0.154463343215198,0.307861422018004,-9.35015625047007,-3.26201660173328,2.1890478516945,6.1599902359795,10.698552247003,-2.10043212949874,0.288686662165364,-1.28204574881007,0.22690132487882,6.28213623091399,-11.7164355468841,0.21076171887024,1.53557868453523,0.667920801363098,-2.54438410542615,1.76499999999942
0.116333000003125,-0.453949000000344,-3.09231599994307,0.300476000127526,0.472977409601948,0.201334978401464,0.298806674308538,-8.75619140635804,-1.17116455116157,0.986748047093697,3.11113037164833,10.8470434570042,-1.84895507817074,0.240749762551883,-0.761664071857319,0.291349823242946,5.2714379884651,-11.3523925781912,-0.586779785011178,1.51214286695125,0.898017919532865,-2.77927491356397,1.76999999999953
0.10412600000222,-0.454314999999933,-3.19247399998178,-0.250396999899797,0.436758418779583,0.198671817320396,0.323840388549082,-8.84959716795176,-0.459843750129389,0.900527343765684,-2.45249999898798,7.8005786138354,0.476608886295732,0.20666130059635,-0.434627889960419,0.352602528315349,2.48842529347498,-11.4793286132582,-0.617915039056837,1.47645650834642,0.905474770625585,-2.90976980699684,1.77499999999964
0.091156,-0.457367,-3.267609,-0.550873,0.409594175654187,0.186953908523563,0.302535099833001,-8.23647216796875,-0.1484912109375,1.67411865234375,-9.42919189453125,5.7049365234375,-1.00830322265625,0.266316109007924,-0.562459622224735,0.215716048296418,1.3412109375,-11.1847412109375,-1.1256591796875,1.40561642334382,0.880441056380196,-3.01416572175168,1.77999999999975
0.07782,-0.45929,-3.292633,-0.450714,0.38615835806149,0.164583355366897,0.245543452505306,-7.8317138671875,0.3400927734375,1.55915771484375,-12.770244140625,3.99728759765625,-2.4668701171875,0.320111963027524,-0.630103913912748,-0.0442084740953154,-0.11256591796875,-10.5261108398438,-1.65974853515625,1.30015524417668,0.876179998636069,-3.13027954527914,1.78499999999985
0.057587,-0.461578,-3.480438,-0.550873,0.294545616562764,0.102798018077059,0.184823379651499,-7.999365234375,1.41066650390625,1.06578369140625,-13.718671875,4.74932373046875,-2.10043212890625,0.346743573928317,-0.796285165933692,-0.337688826222047,-3.46080322265625,-10.2171533203125,-1.69806884765625,1.11533186452519,0.733967196425838,-3.21763122903374,1.78999999999996
0.043488,-0.463867,-3.555542,-0.525818,0.229031853746814,0.0905474770626941,0.156593872096659,-8.248447265625,1.465751953125,1.01548828125,-16.4465991210938,6.62701904296875,-2.47884521484375,0.329166710733794,-0.861798928749641,-0.407463646782123,-4.799619140625,-10.0854272460938,-1.69327880859375,0.98643486776535,0.655137628159493,-3.23680598888231,1.79500000000007
0.029358,-0.465393,-3.605621,-0.087646,0.205596036154117,0.069774820560076,0.124635939015708,-8.78732666015625,1.983076171875,0.66342041015625,-6.87610107421875,7.69040771484375,-4.8427294921875,0.261522419045781,-0.634364971656875,-0.631701810566795,-4.73974365234375,-10.0471069335938,-1.7292041015625,0.877777895290117,0.613059682936241,-3.25917654203897,1.80000000000018
0.015259,-0.46463,-3.605621,0.37558,0.130494893413883,0.0623179695078542,0.137419112248089,-10.4279150390625,1.504072265625,0.622705078125,-8.56219482421875,5.1732421875,-2.423759765625,0.266316109007924,-1.17072561519883,-0.83889574337496,-5.87498291015625,-10.5261108398438,-0.8669970703125,0.792556740407581,0.500141652716881,-3.29805869395413,1.80500000000029
0.000763000002636807,-0.461945000000488,-3.65570099999089,0.83880599991574,0.143278066643938,-0.0548611184343176,0.102798018083356,-11.0075097655196,1.0538085938319,1.08733886710298,-5.59476562553977,6.9766918942032,-5.93725341732965,0.280697178891736,-1.34915740820169,-0.997087512096892,-7.37187011691522,-10.6195166015455,-0.984353027322403,0.69561767674633,0.267381373486294,-3.28527552072407,1.80999999999949
-0.0213619999959755,-0.457367000000833,-3.70577999999089,1.17684899993851,0.121972777929505,-0.133690686707639,0.0655137628227312,-10.7177124023965,0.953217773455797,0.625100097740331,-2.01660644596336,8.270002441171,-6.30129638665253,0.326503549635382,-1.16752982192378,-1.20108565158863,-5.95641357447622,-12.1595141598761,-1.18553466793216,0.552872242326415,0.15233281437346,-3.21230490686685,1.8149999999996
-0.0358579999973632,-0.452789000000833,-3.75585899999089,1.30203199997723,0.104928546952222,-0.087884315980947,0.0585895439830027,-10.8470434570077,0.919687500006099,0.100590820407908,-1.08015380876409,10.260263671513,-3.45361816458049,0.356863586065095,-0.794687269347464,-1.24955518345636,-4.75650878928076,-12.7223437498976,0.0766406247704117,0.492684801675607,0.13315805450745,-3.2101743779819,1.81999999999971
-0.050751,-0.443268,-3.793427,1.82785,0.111852765783328,-0.10386328251309,0.0671116594699968,-12.62654296875,0.38559814453125,-0.13172607421875,0.51013916015625,13.3713940429688,-3.12310546875,0.439421579863074,-0.965129579044716,-1.46846702506969,-5.19958740234375,-13.3043334960938,0.47900390625,0.423442613322599,-0.0367516230430935,-3.1894017214789,1.82499999999982
-0.06485,-0.435638,-3.655701,2.103271,0.0921453737167416,-0.167779148674992,0.0852211548825356,-13.6156860351563,-0.258662109375,1.12326416015625,2.538720703125,13.8695581054688,-2.9937744140625,0.48363005395839,-0.796285165933692,-1.60269034400969,-4.92176513671875,-14.034814453125,0.2347119140625,0.351004631672444,-0.140082273338168,-3.1627701105781,1.82999999999993
-0.086609,-0.426849,-3.630676,2.215973,0.0841558904465039,-0.142745434428247,0.113450662437376,-12.74150390625,-0.53887939453125,0.9915380859375,3.2332763671875,15.2850146484375,-2.25371337890625,0.498543756062833,-0.651409202633382,-1.70868415539484,-2.6967919921875,-14.9784521484375,0.46702880859375,0.258326625737686,-0.145941227736342,-3.12442059088096,1.83500000000004
-0.100708,-0.417694,-3.555542,2.341156,0.06285060172587,-0.0916127414987258,0.128896996759835,-13.27798828125,-0.46702880859375,0.536484375,3.95896728515625,15.4023706054688,-1.8250048828125,0.506000607115055,-0.535828011323943,-1.77419791821079,-1.42024658203125,-15.2898046875,0.9148974609375,0.213052887206339,-0.16671388423896,-3.12708375197104,1.84000000000015
-0.114441,-0.403198,-3.405304,2.441315,0.0500674284934897,-0.0868190515365832,0.148604388826421,-13.3115185546875,-0.5221142578125,0.603544921875,4.3924658203125,14.571298828125,-1.57352783203125,0.493217433882675,-0.41811629114244,-1.79284004584134,-1.13044921875,-15.6394775390625,1.14721435546875,0.161920194276818,-0.198139185101895,-3.13400797080525,1.84500000000025
-0.128173999997502,-0.393677000001732,-3.405304,2.41626000000456,0.0351537263917587,-0.0623179695123109,0.151800182133935,-12.5978027345048,-0.488583984381099,0.562829589851156,4.35175048828866,13.7785473634255,-1.12565917976897,0.470846880730079,-0.348874102812975,-1.76780633159915,-0.160466308770189,-15.8789794921439,1.34121093746471,0.124103306804571,-0.207193932806518,-3.1270837519723,1.84999999999945
-0.141906999997502,-0.384521000001666,-3.50546299998178,2.26602200002733,0.0383495196965597,-0.0324905653043923,0.131560157853596,-11.8984570313772,-0.70892578120992,0.512534179696649,5.06307128893311,12.7343188478462,-1.20708984373519,0.440486844304628,-0.253532935792886,-1.73957682404489,1.78668456995832,-15.6346875000444,2.0597167967443,0.0804274649283376,-0.109722236928995,-3.13773639632942,1.85499999999956
-0.162505999996253,-0.375366000001665,-3.48043800000455,2.266022,0.0585895439780616,-0.00585895440301859,0.0868190515447215,-11.6900903320692,-1.05380859368727,0.0167651368089299,4.38049072278041,12.1978344727538,-0.373623047026607,0.403735221262698,-0.186953908535673,-1.68418307337619,1.88967041013752,-15.6466625976541,2.24173828121689,0.0181094954238744,-0.0447411063251512,-3.17129222606025,1.85999999999967
-0.176239,-0.366974,-3.455383,2.190918,0.0692421883420602,0.00745685105222187,0.06285060172587,-11.6565600585938,-1.1160791015625,-0.08382568359375,4.4068359375,11.8745068359375,-0.0335302734375,0.372842552611093,-0.145941227736342,-1.62293036829429,2.155517578125,-15.3640502929688,2.16749267578125,-0.0266316109007924,0.0223705531566656,-3.16862906497628,1.86499999999978
-0.189972,-0.355133,-3.405304,1.978088,0.0905474770626941,0.0111852765783328,0.0276968753368241,-11.486513671875,-1.42982666015625,-0.201181640625,2.69439697265625,11.3859228515625,0.392783203125,0.322775124117604,-0.115581191309439,-1.53557868453969,1.90883056640625,-15.1868188476563,2.557880859375,-0.0655137628159493,0.104395914731106,-3.15850905283398,1.86999999999989
-0.203339,-0.3479,-3.317688,1.82785,0.116113823527455,0.0149137021044437,-0.00479368996214263,-11.4266381835938,-1.79865966796875,-0.47181884765625,1.9399658203125,11.2110864257813,0.09580078125,0.288154029946574,-0.125168571233724,-1.50841444142088,2.34951416015625,-14.7676904296875,2.3423291015625,-0.104928546949122,0.193345495139753,-3.13933429298541,1.875
-0.217072,-0.340637,-3.430359,1.765259,0.158191768750707,0.013848437668412,-0.0591221761997591,-11.4434033203125,-1.7244140625,-0.55564453125,0.37122802734375,11.1631860351563,0.05748046875,0.256728729083639,-0.151267549916501,-1.50788180920286,0.98914306640625,-14.19767578125,2.835703125,-0.158724400968723,0.250869774685464,-3.12122479757287,1.88000000000011
-0.237274,-0.334167,-3.292633,1.640045,0.177366528599277,0.0181094954125388,-0.0793622004843613,-11.1392358398438,-1.50646728515625,-0.5700146484375,-0.76880126953125,11.0146948242188,-0.01676513671875,0.225836060438719,-0.21038972611626,-1.53131762679556,0.910107421875,-13.9342236328125,2.7159521484375,-0.202400242846022,0.290817191036653,-3.08607107118382,1.88500000000022
-0.250243999997641,-0.32806400000111,-3.38027999998406,1.5899960000091,0.19654128844436,0.014913702105025,-0.104928546944471,-10.878178710985,-1.59029296873475,-0.550854492190985,-1.97349609353087,10.7392675781751,-0.217946777307155,0.197073920671095,-0.273240327830697,-1.57605873310075,2.27287353490836,-13.5246752930432,1.99265625013157,-0.232227647049484,0.372309920378254,-3.04292786153239,1.88999999999942
-0.263610999997569,-0.319275000001599,-3.38028,1.41470300003189,0.223172899343796,0.0149137021044437,-0.128896996755475,-10.897338867184,-1.36755615238427,-0.529299316410171,0.658630370614969,10.7368725585942,-2.08845703090976,0.15765913653986,-0.220509738268153,-1.64263776034876,1.40827148453227,-13.1079418946071,2.52195556630997,-0.249271878028316,0.41705102669827,-3.02481836611529,1.89499999999953
-0.276183999997713,-0.313568000001038,-3.29263300001594,1.43975799999544,0.239151865886209,0.0218379209373902,-0.128896996759835,-10.8470434570404,-0.94363769538961,-0.706530761686512,-1.59268798787174,10.8159082031106,0.344882812057378,0.143810698866798,-0.271109798960862,-1.61547351724701,1.008303222729,-12.7750341797481,2.14354248053758,-0.253000303556849,0.413322601180976,-2.98859937529351,1.89999999999964
-0.295654,-0.307831,-3.292633,1.564941,0.269511902316019,-0.00958737992428526,-0.139017008902136,-10.5644311523438,-1.31007568359375,-0.5748046875,-1.86572021484375,9.8914306640625,-0.3975732421875,0.167779148674992,-0.503337446024976,-1.64636618588699,-0.22273681640625,-11.8721118164063,2.50758544921875,-0.238086601453084,0.420246820014504,-2.89911716266026,1.90499999999975
-0.307861,-0.301361,-3.16745,1.539917,0.308926686449192,-0.0181094954125388,-0.170974941983087,-9.7381494140625,-1.3268408203125,-0.47660888671875,-1.149609375,9.9680712890625,-1.37713623046875,0.183225482997452,-0.501206917152913,-1.68365044114809,1.59029296875,-11.7475708007813,1.80823974609375,-0.22317289934864,0.510261664859182,-2.84798446973074,1.90999999999985
-0.320068,-0.291046,-3.092316,1.82785,0.346743573928317,-0.0207726565026181,-0.194410759575784,-9.59684326171875,-1.10889404296875,-0.43349853515625,-1.66932861328125,9.82676513671875,-1.06578369140625,0.183225482997452,-0.536893275759974,-1.74117472069381,1.120869140625,-11.1727661132813,2.36867431640625,-0.20399813950007,0.54648065568426,-2.79259071905709,1.91499999999996
-0.332275,-0.283813,-3.017212,1.87793,0.373375184829109,-0.0260989786827765,-0.205063403936101,-9.40524169921875,-0.967587890625,-0.4071533203125,-1.6429833984375,9.82197509765625,-1.3076806640625,0.177899160817293,-0.591754394215607,-1.78112213704499,0.5412744140625,-10.7943530273438,2.49321533203125,-0.190682334049673,0.575242795457115,-2.74039276169154,1.92000000000007
-0.344482,-0.276184,-3.067291,2.053192,0.413855233398314,-0.0410126807872203,-0.215183416078402,-8.8759423828125,-1.11368408203125,-0.38080810546875,-1.456171875,9.65911376953125,-1.78907958984375,0.17576863194523,-0.656202892595524,-1.83651588771864,0.01916015625,-10.3249291992188,2.423759765625,-0.178964425253325,0.611994418500209,-2.62534420260011,1.92500000000018
-0.361633,-0.268158,-2.979645,1.953033,0.448476327569344,-0.0394147841331727,-0.229031853746814,-8.708291015625,-1.2214599609375,-0.392783203125,-1.06578369140625,9.70222412109375,-1.89685546875,0.176833896381261,-0.69135661898457,-1.88072436181396,-0.2826123046875,-9.9680712890625,2.7446923828125,-0.168844413111024,0.630103913912748,-2.53852515106353,1.93000000000029
-0.373076999997918,-0.260162000001454,-2.80438200003188,2.07824699997722,0.477238467336968,-0.0410126807869296,-0.239684498105194,-8.65560058594708,-1.11368408205085,-0.411943359371515,-0.0742456056491097,9.55852294924489,-1.8465600586029,0.178964425252937,-0.704139792214625,-1.90948650158158,-1.2669653318522,-9.4507470704066,2.65847167970318,-0.15552860766305,0.623179695079801,-2.46661980164447,1.93499999999949
-0.384154999997985,-0.247559000002292,-2.77932700000456,2.19091799997951,0.495880594969363,-0.0127831732375153,-0.254065567990943,-8.47357910159561,-0.977167968774832,-0.591569824186076,-0.12933105467748,9.46272216798618,-1.4202465821088,0.175235999727892,-0.730771403112899,-1.92972652586773,-1.16397949220623,-9.48188232421309,2.23934326179499,-0.161387562057736,0.632767075001083,-2.38086601454644,1.9399999999996
-0.394835999998057,-0.239166000001527,-2.60406500003188,2.12832600001139,0.515587987035756,-0.0356863586028957,-0.262055051262344,-8.59812011716485,-0.979562988280814,-0.435893554715817,-0.246687011697403,9.35015625002048,-1.31486572267542,0.162452826497159,-0.764859865064557,-1.93132442252517,-0.893342285205479,-9.25914550785302,2.17467773438676,-0.153398078790017,0.647680777104558,-2.28872064083086,1.94499999999971
-0.410461,-0.230774,-2.629089,2.053192,0.531566953579816,-0.0436758418772995,-0.275370856714193,-8.46639404296875,-0.9532177734375,-0.70892578125,0.28500732421875,9.0196435546875,-1.64058837890625,0.149137021044437,-0.740891415260044,-1.93025915808943,-0.88855224609375,-9.053173828125,1.9495458984375,-0.1411475377742,0.709466114397109,-2.17207418506863,1.94999999999982
-0.42038,-0.222382,-2.516418,2.078247,0.542752230158149,-0.0484695318394421,-0.291882455472684,-8.4544189453125,-0.9627978515625,-0.584384765625,-0.33290771484375,8.83522705078125,-1.5280224609375,0.128896996759835,-0.780838831611233,-1.94091180244975,-1.10410400390625,-8.68673583984375,1.3651611328125,-0.13848437668412,0.707335585525046,-2.09271198458427,1.95499999999993
-0.429932,-0.210175,-2.466339,2.103271,0.541686965722117,-0.0500674284934897,-0.30786142201316,-8.16462158203125,-0.78556640625,-0.61552001953125,-0.36164794921875,8.5885400390625,-1.465751953125,0.107059075821185,-0.805872545857978,-1.9595539300803,-0.30895751953125,-8.660390625,1.18074462890625,-0.1411475377742,0.753141956274409,-2.00855609413776,1.96000000000004
-0.439453,-0.201782,-2.391235,2.053192,0.534230114669895,-0.0633832339438859,-0.330231975169826,-8.30832275390625,-0.795146484375,-0.62510009765625,0.17004638671875,8.49992431640625,-1.82021484375,0.098004328114916,-0.805339913639962,-1.96008656229832,0.35685791015625,-8.41130859375,0.8095166015625,-0.139549641120152,0.798948327023771,-1.97606552883879,1.96500000000015
-0.448242,-0.194153,-2.316101,1.978088,0.538491172414022,-0.0841558904465039,-0.341417251748158,-8.24605224609375,-0.852626953125,-0.59396484375,0.1484912109375,8.38975341796875,-1.54957763671875,0.0878843159726149,-0.812796764692184,-1.95476024011816,0.44068359375,-8.25084228515625,1.0298583984375,-0.144343331082295,0.863396825403689,-1.90202965053459,1.97000000000025
-0.461211999997641,-0.186523000001388,-2.17840600002505,1.95303300000456,0.528371160273562,-0.0996022247661538,-0.351537263888619,-8.09995605471408,-0.641865234413337,-0.663420410143616,0.380808105426492,8.49273925779377,-1.66693359372865,0.0825579937934252,-0.829308363447671,-1.94250969910602,0.158071289113907,-7.72633300790791,0.895737304711896,-0.150202285479403,0.926247427118127,-1.84024431325599,1.97499999999945
-0.469603999998474,-0.178894000001388,-2.15335100000456,1.97808799999544,0.519316412567098,-0.123038042357398,-0.357928850505487,-7.94427978518457,-0.608334960943599,-0.531694335961461,0.677790527289729,8.46160400391191,-1.78189453122909,0.0777643038311857,-0.853809445474947,-1.93824864136044,0.1580712890625,-7.49162109379269,0.438288574301959,-0.156593872095497,0.948617980282155,-1.78591582701702,1.97999999999956
-0.477599999998546,-0.167450000002082,-1.97808800003188,1.90298500001366,0.510794297078748,-0.117711720182471,-0.360059379378325,-7.54670654304107,-0.615520019529943,-0.498164062506099,0.531694335964075,8.57895996091615,-2.01181640620818,0.0713727172152862,-0.858070503222755,-1.93824864135967,0.105380859384584,-7.27846435550752,0.304167480493147,-0.170442309762552,0.994956983245174,-1.73851155961235,1.98499999999967
-0.485229,-0.160217,-1.928009,1.87793,0.508131135987119,-0.144343331082295,-0.347808838364349,-7.5491015625,-0.43828857421875,-0.354462890625,0.2347119140625,8.650810546875,-1.82021484375,0.0687095561240443,-0.847417858863214,-1.94464022797586,0.33769775390625,-7.08207275390625,0.23710693359375,-0.183758115215467,1.01093594979408,-1.69696624659849,1.98999999999978
-0.496307,-0.152954,-1.87793,1.928009,0.494815330536722,-0.154995975442612,-0.336623561786016,-7.5634716796875,-0.38559814453125,-0.34248779296875,0.18441650390625,8.87833740234375,-1.47293701171875,0.0676442916880127,-0.860201032095594,-1.95049918237403,0.43828857421875,-6.7395849609375,0.09819580078125,-0.1949433917938,1.07431918373796,-1.64636618588699,1.99499999999989
-0.50354,-0.145721,-1.790283,1.790283,0.483097421740374,-0.150734917698485,-0.328101446297762,-7.2090087890625,-0.49097900390625,-0.59396484375,0.2155517578125,8.95976806640625,-1.43461669921875,0.0644484983799176,-0.852211548825356,-1.96115182673435,0.1772314453125,-6.48331787109375,0.35206787109375,-0.208259197244196,1.08816762140638,-1.60695140175381,2
-0.510406,-0.134644,-1.790283,1.82785,0.466585822981883,-0.133690686721978,-0.313720376411334,-7.02938232421875,-0.57719970703125,-0.69216064453125,1.2885205078125,9.263935546875,-1.53999755859375,0.0612527050718225,-0.81972098352639,-1.96008656229832,-0.03113525390625,-6.03544921875,0.13172607421875,-0.197073920665864,1.13663715324582,-1.5931029640854,2.00500000000011
-0.516907,-0.127014,-1.6651,1.902985,0.454867914185534,-0.160854929840786,-0.282295075548399,-7.24493408203125,-0.47181884765625,-0.41433837890625,1.4801220703125,9.283095703125,-1.51125732421875,0.0569916473276957,-0.81972098352639,-1.95742340120824,-2.37346435546875,-5.44387939453125,0.48139892578125,-0.192280230703721,1.0652644360317,-1.5393071100658,2.01000000000022
-0.523772999998751,-0.119385000001388,-1.58999600001366,1.9530329999909,0.434627889904613,-0.168311780891651,-0.246608716947829,-6.67731445322825,-0.34488281252309,-0.61791503902547,1.8800903319585,9.2998608398407,-1.7196240233996,0.0713727172115077,-0.802676752552983,-1.9563581367724,-1.95194091804542,-5.95880859365634,-0.261057128771198,-0.213585519420479,1.01732753641899,-1.45195542632709,2.01499999999942
-0.533294999998268,-0.112152000001316,-1.69012499998179,1.953033,0.417051026709606,-0.153398078791277,-0.215716048302038,-6.54079833986858,-0.617915039012836,-0.639470214839829,2.41657470693366,9.22322021485769,-1.96391601558056,0.0724379816499615,-0.754207220719257,-1.94677075684967,-1.87051025392106,-5.13971191421149,-0.0431103516021443,-0.211454990552679,1.07858024147095,-1.32465632622857,2.01999999999953
-0.539794999998818,-0.104523000001388,-1.64004500000911,1.953033,0.409594175655543,-0.142745434430185,-0.197606552887174,-6.44020751954955,-0.306562500056635,-0.562829589857691,2.55309082028767,9.18729492188154,-1.87051025392324,0.0852211548802104,-0.717455597674032,-1.93611811248954,-2.06450683590221,-5.11336669922354,0.01197509764623,-0.219977106038995,1.0423612506636,-1.24742465460716,2.02499999999964
-0.546265,-0.093445,-1.715179,1.928009,0.390419415805616,-0.127831732323803,-0.180562321907372,-6.51684814453125,-0.09819580078125,-0.81670166015625,2.4860302734375,9.05556884765625,-1.7387841796875,0.0868190515365832,-0.686030296804412,-1.91428019154896,-1.69327880859375,-4.91697509765625,-0.16046630859375,-0.222640267130624,1.05141599836328,-1.1797803629051,2.02999999999975
-0.552368,-0.086212,-1.589996,1.802826,0.367516230430935,-0.13848437668412,-0.151267549916501,-6.3947021484375,-0.047900390625,-0.78796142578125,2.66086669921875,8.99329833984375,-1.94715087890625,0.0894822126266624,-0.640756558273065,-1.89776859279047,-1.89925048828125,-4.77327392578125,-0.2682421875,-0.231695014836894,1.01253384644813,-1.10787501347296,2.03499999999985
